eta_signal,eta_idler,advantage_ratio_numerical_QFI
0.4,0.7,0.8845858856487654
0.43333333333333335,0.7,0.8913664648800842
0.4666666666666667,0.7,0.8983855763071439
0.5,0.7,0.9056525739629725
0.5333333333333333,0.7,0.9131757239211906
0.5666666666666667,0.7,0.9209613236843659
0.6000000000000001,0.7,0.9290143530184606
0.6333333333333333,0.7,0.9373398908988971
0.6666666666666667,0.7,0.9459445969884887
0.7,0.7,0.9548377455710425
0.7333333333333334,0.7,0.9640314997006914
0.7666666666666666,0.7,0.9735402927220185
0.8,0.7,0.9833793288119284
0.8333333333333333,0.7,0.9935623120807486
0.8666666666666667,0.7,1.0040985693429019
0.8999999999999999,0.7,1.0149897605929896
0.9333333333333333,0.7,1.0262263781624084
0.9666666666666666,0.7,1.0377842020768124
1.0,0.7,1.0496207750056117
0.2,0.7333333333333334,0.8773166482651608
0.23333333333333334,0.7333333333333334,0.8840182033174736
0.26666666666666666,0.7333333333333334,0.8910698922906679
0.30000000000000004,0.7333333333333334,0.898435773549043
0.33333333333333337,0.7333333333333334,0.9060894361403244
0.3666666666666667,0.7333333333333334,0.9140175842892999
0.4,0.7333333333333334,0.9222198982291172
0.43333333333333335,0.7333333333333334,0.9307049007088702
0.4666666666666667,0.7333333333333334,0.9394845729261638
0.5,0.7333333333333334,0.9485702451069116
0.5333333333333333,0.7333333333333334,0.9579707653369325
0.5666666666666667,0.7333333333333334,0.9676927205106318
0.6000000000000001,0.7333333333333334,0.9777419304363919
0.6333333333333333,0.7333333333333334,0.9881253690627457
0.6666666666666667,0.7333333333333334,0.9988528168016579
0.7,0.7333333333333334,1.0099377615912002
0.7333333333333334,0.7333333333333334,1.0213972922363552
0.7666666666666666,0.7333333333333334,1.033250941708673
0.8,0.7333333333333334,1.0455186130608336
0.8333333333333333,0.7333333333333334,1.058217837535816
0.8666666666666667,0.7333333333333334,1.0713606705391017
0.8999999999999999,0.7333333333333334,1.0849505276568379
0.9333333333333333,0.7333333333333334,1.0989791929199537
0.9666666666666666,0.7333333333333334,1.1134240827242867
1.0,0.7333333333333334,1.1282456161671885
0.2,0.7666666666666666,0.9050420071381053
0.23333333333333334,0.7666666666666666,0.9132616936534105
0.26666666666666666,0.7666666666666666,0.9218685145410714
0.30000000000000004,0.7666666666666666,0.9308265842839922
0.33333333333333337,0.7666666666666666,0.9401150845185611
0.3666666666666667,0.7666666666666666,0.9497291910164387
0.4,0.7666666666666666,0.9596765060112639
0.43333333333333335,0.7666666666666666,0.9699711232993115
0.4666666666666667,0.7666666666666666,0.9806281681242798
0.5,0.7666666666666666,0.9916604922441341
0.5333333333333333,0.7666666666666666,1.0030778468445962
0.5666666666666667,0.7666666666666666,1.0148879787092113
0.6000000000000001,0.7666666666666666,1.0270987547536998
0.6333333333333333,0.7666666666666666,1.0397204249656395
0.6666666666666667,0.7666666666666666,1.0527673054438282
0.7,0.7666666666666666,1.0662584158384034
0.7333333333333334,0.7666666666666666,1.0802168936045213
0.7666666666666666,0.7666666666666666,1.094668280326959
0.8,0.7666666666666666,1.1096379833043108
0.8333333333333333,0.7666666666666666,1.125148329035743
0.8666666666666667,0.7666666666666666,1.141215635335207
0.8999999999999999,0.7666666666666666,1.1578476371827806
0.9333333333333333,0.7666666666666666,1.1750414155301891
0.9666666666666666,0.7666666666666666,1.1927817135361158
1.0,0.7666666666666666,1.211039207365777
0.2,0.8,0.9322914147474128
0.23333333333333334,0.8,0.9420569108379686
0.26666666666666666,0.8,0.9522534311658611
0.30000000000000004,0.8,0.9628510307481601
