x_m,v_true_m_per_s,v_recon_classical_m_per_s,u_classical_m_per_s,v_recon_tmsv_m_per_s,u_tmsv_m_per_s
42.67782426778243,15.988666325461455,15.996145333416166,0.015843427620719077,15.996117274373592,0.015755639950122358
43.096234309623426,15.98501430353989,15.992124572293037,0.015313135326292972,15.992110154081807,0.01522102089988866
43.51464435146443,15.98118771332101,15.987906991881522,0.014723853002998227,15.987906529845363,0.014626671082767518
43.93305439330544,15.977190621705358,15.9834987799097,0.01407835660893486,15.983512577652478,0.013975245863617975
44.35146443514644,15.973027125723457,15.978906177176816,0.013379670269267218,15.978934526069656,0.01326961089684278
44.76987447698745,15.968701349473752,15.97413546623485,0.0126310789627937,15.974178644936547,0.012512840725096275
45.18828451882845,15.964217441057059,15.969192960179154,0.011836151903998714,15.969251234170754,0.011708221078017405
45.60669456066945,15.959579569509637,15.964084991572975,0.010998783683484597,15.964158612707408,0.010859257646779398
46.02510460251046,15.95479192173707,15.958817901530198,0.010123265730999104,15.958907107597812,0.009969696368974774
46.44351464435146,15.949858699451088,15.953398028979905,0.009214411436021712,15.953503043290741,0.009043564827377625
46.86192468619247,15.944784116111492,15.94783170013572,0.00827778044631786,15.94795273111933,0.008085254191718709
47.28033472803347,15.9395723938753,15.942125218192123,0.007320096058558077,15.94226245901571,0.007099683856456859
47.69874476987447,15.934227760555277,15.936284853269031,0.006350062140722798,15.936438481474712,0.0060926483040229015
48.11715481171548,15.928754446589933,15.930316832625238,0.005380066154275942,15.93048700978709,0.005071607139297196
48.53556485355648,15.923156682027134,15.924227331160166,0.004429997316011637,15.924414202561831,0.004047699124601004
48.95397489539749,15.917438693523435,15.918022462222613,0.00353641343030278,15.91822615655608,0.003041744686601688
49.37238493723849,15.911604701361158,15.911708268744006,0.002774658911722291,15.91192889783023,0.0021061740684739155
49.79079497907949,15.905658916485379,15.905290714712741,0.0022970340141237216,15.9055283732447,0.0014174623773497263
50.2092050209205,15.899605537562811,15.898775677005021,0.002297034014135805,15.899030442313771,0.0014174623773497263
50.62761506276151,15.893448748064635,15.892168937586492,0.002774658911722291,15.89244086943075,0.0021061740684805044
51.046025104602506,15.887192713375326,15.885476176097848,0.0035364134302910072,15.885765316477606,0.0030417446865880007
51.46443514644351,15.880841577929436,15.87870296283638,0.004429997316017902,15.879009335830977,0.004047699124601004
51.88284518828452,15.87439946237834,15.87185475214422,0.005380066154281101,15.872178363775301,0.005071607139297196
52.30125523012552,15.867870460788868,15.864936876212855,0.006350062140724983,15.865277714332573,0.006092648304020624
52.71966527196653,15.861258637875775,15.857954539312194,0.007320096058559973,15.85831257351698,0.007099683856456859
53.138075313807526,15.854568026269947,15.850912812451279,0.008277780446319535,15.851287994021455,0.008085254191716993
53.55648535564853,15.8478026238242,15.84381662847642,0.009214411436018699,15.844208890341898,0.009043564827373021
53.97489539748954,15.840966390958549,15.836670777611348,0.010123265730999104,15.837080034343588,0.009969696368977559
54.39330543933054,15.834063248046727,15.829479903442635,0.010998783683482073,15.829906051273014,0.010859257646776843
54.81171548117155,15.827097072845772,15.822248499352472,0.011836151903998714,15.822691416217143,0.011708221078017405
55.230125523012546,15.820071697970404,15.814980905399567,0.0126310789627937,15.815440451010875,0.012512840725097384
55.64853556485355,15.81299090841394,15.80768130564777,0.013379670269267218,15.808157321592192,0.013269610896841734
56.06694560669456,15.805858439117415,15.800353725940763,0.01407835660893486,15.800846035803348,0.01397524586361698
56.48535564853556,15.798677972588548,15.793002032119977,0.014723853003001055,15.793510441635165,0.01462667108276657
56.90376569037657,15.791453136572187,15.78562992868174,0.015313135326292972,15.786154225910428,0.01522102089988866
57.32217573221757,15.78418750177379,15.778240957868489,0.015843427620719955,15.778780913401128,0.015755639950121476
57.74058577405857,15.776884579637475,15.770838499187777,0.01631219598029713,15.771393866373273,0.01622808666011197
