phi_rad,classical_fi,mean_counts
0.942477796076938,0.020537723851377233,0.2103825517487634
0.9487609813841176,0.020765704343266467,0.20996860147307178
0.9550441666912972,0.020993974486970515,0.20955278215305922
0.9613273519984767,0.021222510865910323,0.2091351102045605
0.9676105373056564,0.02145128994254031,0.20871560211654894
0.9738937226128359,0.02168028805918863,0.2082942744504856
0.9801769079200155,0.02190948143891088,0.20787114383966526
0.9864600932271951,0.02213884618635775,0.20744622698855997
0.9927432785343747,0.022368358288656652,0.20701954067215936
0.9990264638415542,0.022597993616307745,0.20659110173530865
1.0053096491487339,0.022827727924094623,0.20616092709204345
1.0115928344559135,0.02305753685200988,0.20572903372492213
1.017876019763093,0.023287395926196,0.2052954386843553
1.0241592050702726,0.023517280559901762,0.20486015908793262
1.0304423903774522,0.023747166054454427,0.2044232121197474
1.0367255756846319,0.023977027600248245,0.20398461502971765
1.0430087609918113,0.024206840277749362,0.20354438513290554
1.049291946298991,0.024436579058517642,0.2031025398088336
